feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3471679	3472533	-	WP_038451304.1	WP_038451304.1		hypothetical protein			EP01_RS16515	855	284	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3472709	3473071	+							EP01_RS16520	363		old_locus_tag=EP01_16820
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3472709	3473071	+	WP_038451305.1	WP_038451305.1		PA2779 family protein			EP01_RS16520	363	120	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3473073	3474002	+							EP01_RS16525	930		old_locus_tag=EP01_16825
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3473073	3474002	+	WP_038451306.1	WP_038451306.1		PA2778 family cysteine peptidase			EP01_RS16525	930	309	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3474074	3476668	+							EP01_RS16530	2595		old_locus_tag=EP01_16830
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3474074	3476668	+	WP_226987967.1	WP_226987967.1		PAS domain S-box protein			EP01_RS16530	2595	864	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3476665	3478803	-							EP01_RS16535	2139		old_locus_tag=EP01_16835
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3476665	3478803	-	WP_038451309.1	WP_038451309.1		response regulator			EP01_RS16535	2139	712	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3478854	3479573	-							EP01_RS16540	720		old_locus_tag=EP01_16840
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3478854	3479573	-	WP_011163877.1	WP_011163877.1		tRNA pseudouridine(65) synthase TruC			EP01_RS16540	720	239	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3479570	3480136	-							EP01_RS16545	567		old_locus_tag=EP01_16845
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3479570	3480136	-	WP_226987968.1	WP_226987968.1		YaeQ family protein			EP01_RS16545	567	188	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3480204	3480878	+							EP01_RS16550	675		old_locus_tag=EP01_16850
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3480204	3480878	+	WP_193352327.1	WP_193352327.1		glycerophosphodiester phosphodiesterase			EP01_RS16550	675	224	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3480944	3482224	+							EP01_RS16555	1281		old_locus_tag=EP01_16855
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3480944	3482224	+	WP_011163880.1	WP_011163880.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			EP01_RS16555	1281	426	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3482221	3482844	-							EP01_RS16560	624		old_locus_tag=EP01_16860
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3482221	3482844	-	WP_038451312.1	WP_038451312.1		hypothetical protein			EP01_RS16560	624	207	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3483027	3483641	+							EP01_RS16565	615		old_locus_tag=EP01_16865
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3483027	3483641	+	WP_038451314.1	WP_038451314.1		DTW domain-containing protein			EP01_RS16565	615	204	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3483638	3485239	-							EP01_RS16570	1602		old_locus_tag=EP01_16870
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3483638	3485239	-	WP_011163883.1	WP_011163883.1		tryptophan 7-halogenase			EP01_RS16570	1602	533	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3485423	3486274	+							EP01_RS16575	852		old_locus_tag=EP01_16875
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3485423	3486274	+	WP_011163884.1	WP_011163884.1		trypsin-like serine protease			EP01_RS16575	852	283	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3486281	3488377	-							EP01_RS16580	2097		old_locus_tag=EP01_16880
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3486281	3488377	-	WP_038451316.1	WP_038451316.1		TonB-dependent siderophore receptor			EP01_RS16580	2097	698	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3488642	3489742	+							EP01_RS16585	1101		old_locus_tag=EP01_16885
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3488642	3489742	+	WP_038451318.1	WP_038451318.1		class I SAM-dependent methyltransferase			EP01_RS16585	1101	366	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3489743	3491131	-					dbpA		EP01_RS16590	1389		old_locus_tag=EP01_16890
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3489743	3491131	-	WP_038451320.1	WP_038451320.1		ATP-dependent RNA helicase DbpA	dbpA		EP01_RS16590	1389	462	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3491270	3492106	+							EP01_RS16595	837		old_locus_tag=EP01_16895
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3491270	3492106	+	WP_038451321.1	WP_038451321.1		S1-like domain-containing RNA-binding protein			EP01_RS16595	837	278	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3492431	3492781	+							EP01_RS16600	351		old_locus_tag=EP01_16905
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3492431	3492781	+	WP_011163890.1	WP_011163890.1		RNA-binding protein			EP01_RS16600	351	116	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3492994	3493545	+							EP01_RS16605	552		old_locus_tag=EP01_16910
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3492994	3493545	+	WP_038451323.1	WP_038451323.1		CAP domain-containing protein			EP01_RS16605	552	183	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3493653	3494210	+							EP01_RS16610	558		old_locus_tag=EP01_16915
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3493653	3494210	+	WP_011163892.1	WP_011163892.1		hypothetical protein			EP01_RS16610	558	185	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3494207	3494746	-							EP01_RS16615	540		old_locus_tag=EP01_16920
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3494207	3494746	-	WP_011163893.1	WP_011163893.1		hypothetical protein			EP01_RS16615	540	179	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3494872	3495414	+							EP01_RS16620	543		old_locus_tag=EP01_16925
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3494872	3495414	+	WP_011163894.1	WP_011163894.1		superoxide dismutase family protein			EP01_RS16620	543	180	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3495415	3496161	-							EP01_RS16625	747		old_locus_tag=EP01_16930
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3495415	3496161	-	WP_038451325.1	WP_038451325.1		murein L,D-transpeptidase catalytic domain family protein			EP01_RS16625	747	248	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3496700	3497065	+							EP01_RS16630	366		old_locus_tag=EP01_16935
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3496700	3497065	+	WP_011163896.1	WP_011163896.1		VOC family protein			EP01_RS16630	366	121	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3497194	3497640	+							EP01_RS16635	447		old_locus_tag=EP01_16940
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3497194	3497640	+	WP_038451327.1	WP_038451327.1		hypothetical protein			EP01_RS16635	447	148	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3497727	3498032	+							EP01_RS16640	306		old_locus_tag=EP01_16945
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3497727	3498032	+	WP_038451329.1	WP_038451329.1		hypothetical protein			EP01_RS16640	306	101	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3498117	3498398	+							EP01_RS16645	282		old_locus_tag=EP01_16950
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3498117	3498398	+	WP_011163899.1	WP_011163899.1		hypothetical protein			EP01_RS16645	282	93	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3498395	3499744	-							EP01_RS16650	1350		old_locus_tag=EP01_16955
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3498395	3499744	-	WP_048349720.1	WP_048349720.1		TolC family protein			EP01_RS16650	1350	449	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3499969	3500373	+							EP01_RS16655	405		old_locus_tag=EP01_16960
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3499969	3500373	+	WP_011163901.1	WP_011163901.1		STAS domain-containing protein			EP01_RS16655	405	134	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3500391	3501035	+							EP01_RS16660	645		old_locus_tag=EP01_16965
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3500391	3501035	+	WP_011163902.1	WP_011163902.1		cytochrome b/b6 domain-containing protein			EP01_RS16660	645	214	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3501067	3501828	-							EP01_RS16665	762		old_locus_tag=EP01_16970
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3501067	3501828	-	WP_226987969.1	WP_226987969.1		hypothetical protein			EP01_RS16665	762	253	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3501967	3503829	-							EP01_RS16670	1863		old_locus_tag=EP01_16975
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3501967	3503829	-	WP_226987970.1	WP_226987970.1		DEAD/DEAH box helicase			EP01_RS16670	1863	620	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3503997	3504812	-							EP01_RS16675	816		old_locus_tag=EP01_16980
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3503997	3504812	-	WP_011163905.1	WP_011163905.1		hypothetical protein			EP01_RS16675	816	271	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3505026	3506852	+							EP01_RS16680	1827		old_locus_tag=EP01_16985
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3505026	3506852	+	WP_226987971.1	WP_226987971.1		ATP-binding cassette domain-containing protein			EP01_RS16680	1827	608	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3506849	3508036	-							EP01_RS16685	1188		old_locus_tag=EP01_16990
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3506849	3508036	-	WP_011163106.1	WP_011163106.1		aspartate kinase			EP01_RS16685	1188	395	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3508033	3509028	-							EP01_RS16690	996		old_locus_tag=EP01_16995
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3508033	3509028	-	WP_226987972.1	WP_226987972.1		transglycosylase SLT domain-containing protein			EP01_RS16690	996	331	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3509250	3510065	+					flgF		EP01_RS16695	816		old_locus_tag=EP01_17000
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3509250	3510065	+	WP_038451336.1	WP_038451336.1		flagellar basal-body rod protein FlgF	flgF		EP01_RS16695	816	271	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3510132	3510917	+					flgG		EP01_RS16700	786		old_locus_tag=EP01_17005
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3510132	3510917	+	WP_015089703.1	WP_015089703.1		flagellar basal-body rod protein FlgG	flgG		EP01_RS16700	786	261	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3510921	3511850	+					flgA		EP01_RS16705	930		old_locus_tag=EP01_17010
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3510921	3511850	+	WP_015089704.1	WP_015089704.1		flagellar basal body P-ring formation chaperone FlgA	flgA		EP01_RS16705	930	309	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3511847	3512599	+							EP01_RS16710	753		old_locus_tag=EP01_17015
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3511847	3512599	+	WP_038451338.1	WP_038451338.1		flagellar basal body L-ring protein FlgH			EP01_RS16710	753	250	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3512592	3513599	+							EP01_RS16715	1008		old_locus_tag=EP01_17020
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3512592	3513599	+	WP_038451340.1	WP_038451340.1		flagellar basal body P-ring protein FlgI			EP01_RS16715	1008	335	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3513909	3514616	+							EP01_RS16725	708		old_locus_tag=EP01_17030
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3513909	3514616	+	WP_011163113.1	WP_011163113.1		rod-binding protein			EP01_RS16725	708	235	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3514697	3515026	+					flgM		EP01_RS16730	330		old_locus_tag=EP01_17035
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3514697	3515026	+	WP_011163114.1	WP_011163114.1		flagellar biosynthesis anti-sigma factor FlgM	flgM		EP01_RS16730	330	109	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3515164	3515685	+							EP01_RS16735	522		old_locus_tag=EP01_17040
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3515164	3515685	+	WP_226987973.1	WP_226987973.1		flagellar export chaperone FlgN			EP01_RS16735	522	173	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3515809	3517218	+					flgK		EP01_RS16740	1410		old_locus_tag=EP01_17045
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3515809	3517218	+	WP_011163116.1	WP_011163116.1		flagellar hook-associated protein FlgK	flgK		EP01_RS16740	1410	469	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3517281	3518366	+					flgL		EP01_RS16745	1086		old_locus_tag=EP01_17050
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3517281	3518366	+	WP_011163117.1	WP_011163117.1		flagellar hook-associated protein FlgL	flgL		EP01_RS16745	1086	361	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3518427	3518654	+					csrA		EP01_RS16750	228		old_locus_tag=EP01_17055
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3518427	3518654	+	WP_038451346.1	WP_038451346.1		carbon storage regulator CsrA	csrA		EP01_RS16750	228	75	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3518920	3519447	+							EP01_RS16755	528		old_locus_tag=EP01_17060
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3518920	3519447	+	WP_011163118.1	WP_011163118.1		flagellar assembly protein FliW			EP01_RS16755	528	175	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3519514	3520464	-							EP01_RS16760	951		old_locus_tag=EP01_17065
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3519514	3520464	-	WP_038451348.1	WP_038451348.1		hypothetical protein			EP01_RS16760	951	316	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3520573	3521811	-							EP01_RS16765	1239		old_locus_tag=EP01_17075
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3520573	3521811	-	WP_011163120.1	WP_011163120.1		DNA recombination protein RmuC			EP01_RS16765	1239	412	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3521913	3522800	+					menA		EP01_RS16770	888		old_locus_tag=EP01_17080
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3521913	3522800	+	WP_015089714.1	WP_015089714.1		1,4-dihydroxy-2-naphthoate octaprenyltransferase	menA		EP01_RS16770	888	295	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3522797	3523789	+							EP01_RS16775	993		old_locus_tag=EP01_17085
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3522797	3523789	+	WP_038451349.1	WP_038451349.1		hypothetical protein			EP01_RS16775	993	330	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3523765	3524928	+							EP01_RS16780	1164		old_locus_tag=EP01_17090
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3523765	3524928	+	WP_048349690.1	WP_048349690.1		AMP-binding protein			EP01_RS16780	1164	387	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3524925	3525242	+							EP01_RS16785	318		old_locus_tag=EP01_17095
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3524925	3525242	+	WP_011163124.1	WP_011163124.1		(2Fe-2S) ferredoxin domain-containing protein			EP01_RS16785	318	105	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3525246	3527174	-							EP01_RS16790	1929		old_locus_tag=EP01_17100
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3525246	3527174	-	WP_226987974.1	WP_226987974.1		hypothetical protein			EP01_RS16790	1929	642	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3527329	3527988	+							EP01_RS16795	660		old_locus_tag=EP01_17105
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3527329	3527988	+	WP_038451350.1	WP_038451350.1		hypothetical protein			EP01_RS16795	660	219	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3528000	3528614	-							EP01_RS16800	615		old_locus_tag=EP01_17110
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3528000	3528614	-	WP_038451351.1	WP_038451351.1		L,D-transpeptidase family protein			EP01_RS16800	615	204	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3528770	3529225	-							EP01_RS16805	456		old_locus_tag=EP01_17115
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3528770	3529225	-	WP_011163128.1	WP_011163128.1		YkgJ family cysteine cluster protein			EP01_RS16805	456	151	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3529236	3529664	-							EP01_RS16810	429		old_locus_tag=EP01_17120
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3529236	3529664	-	WP_011163129.1	WP_011163129.1		acyl-CoA thioesterase			EP01_RS16810	429	142	
gene	protein_coding	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3529757	3530713	+							EP01_RS16815	957		old_locus_tag=EP01_17125
CDS	with_protein	GCF_000691605.1	Primary Assembly	chromosome		NZ_CP007656.1	3529757	3530713	+	WP_011163130.1	WP_011163130.1		polyprenyl synthetase family protein			EP01_RS16815	957	318	
