feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1716552	1716755	-							NCTC11427_01674	204		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1716552	1716755	-	VEF79693.1			Uncharacterised protein			NCTC11427_01674	204	67	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1716767	1717771	-							NCTC11427_01675	1005		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1716767	1717771	-	VEF79694.1			uroporphyrinogen decarboxylase			NCTC11427_01675	1005	334	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1718139	1718996	+					hel		NCTC11427_01676	858		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1718139	1718996	+	VEF79695.1			secreted acid phosphatase	hel		NCTC11427_01676	858	285	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1719094	1719186	-							NCTC11427_01677	93		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1719094	1719186	-	VEF79696.1			Uncharacterised protein			NCTC11427_01677	93	30	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1719226	1720278	-					limB		NCTC11427_01678	1053		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1719226	1720278	-	VEF79697.1			coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase-like protein	limB		NCTC11427_01678	1053	350	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1720389	1722197	-					glmS		NCTC11427_01679	1809		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1720389	1722197	-	VEF79698.1			glucosamine-fructose-6-phosphate aminotransferase	glmS		NCTC11427_01679	1809	602	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1722413	1722826	+							NCTC11427_01680	414		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1722413	1722826	+	VEF79699.1			EamA-like transporter family protein			NCTC11427_01680	414	137	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1722865	1724244	-					gmuD		NCTC11427_01681	1380		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1722865	1724244	-	VEF79700.1			glycosyl hydrolase	gmuD		NCTC11427_01681	1380	459	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1724343	1726196	-					proS		NCTC11427_01682	1854		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1724343	1726196	-	VEF79701.1			prolyl-tRNA synthetase	proS		NCTC11427_01682	1854	617	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1726213	1727469	-					eep		NCTC11427_01683	1257		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1726213	1727469	-	VEF79702.1			metallo protease	eep		NCTC11427_01683	1257	418	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1727485	1728288	-					cdsA		NCTC11427_01684	804		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1727485	1728288	-	VEF79703.1			phosphatidate cytidylyltransferase	cdsA		NCTC11427_01684	804	267	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1728297	1729055	-					uppS		NCTC11427_01685	759		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1728297	1729055	-	VEF79704.1			undecaprenyl pyrophosphate synthase	uppS		NCTC11427_01685	759	252	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1729260	1729844	-							NCTC11427_01686	585		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1729260	1729844	-	VEF79705.1			Uncharacterized protein conserved in bacteria			NCTC11427_01686	585	194	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1729825	1730823	-					ruvB		NCTC11427_01687	999		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1729825	1730823	-	VEF79706.1			Holliday junction DNA helicase RuvB	ruvB		NCTC11427_01687	999	332	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1731208	1731624	-							NCTC11427_01688	417		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1731208	1731624	-	VEF79707.1			acetyltransferase, GNAT family protein			NCTC11427_01688	417	138	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1731636	1732331	-					ydaF_3		NCTC11427_01689	696		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1731636	1732331	-	VEF79708.1			acetyltransferase, GNAT family protein	ydaF_3		NCTC11427_01689	696	231	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1732527	1735028	-					leuS		NCTC11427_01690	2502		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1732527	1735028	-	VEF79709.1			leucyl-tRNA synthetase	leuS		NCTC11427_01690	2502	833	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1735347	1736387	+							NCTC11427_01691	1041		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1735347	1736387	+	VEF79710.1			extracellular solute-binding protein (pseudogene)			NCTC11427_01691	1041	346	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1736400	1737491	+					malK		NCTC11427_01692	1092		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1736400	1737491	+	VEF79711.1			ATP-binding component of ABC transporter	malK		NCTC11427_01692	1092	363	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1737481	1739139	+					ydcU		NCTC11427_01693	1659		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1737481	1739139	+	VEF79712.1			iron ABC transporter permease	ydcU		NCTC11427_01693	1659	552	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1739234	1739935	-					gpmB		NCTC11427_01694	702		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1739234	1739935	-	VEF79713.1			phosphoglycerate mutase family protein	gpmB		NCTC11427_01694	702	233	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1740172	1741509	-							NCTC11427_01695	1338		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1740172	1741509	-	VEF79714.1			UPF0210 protein SSU05			NCTC11427_01695	1338	445	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1741519	1741785	-							NCTC11427_01696	267		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1741519	1741785	-	VEF79715.1			ACT domain-containing protein			NCTC11427_01696	267	88	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1742049	1742435	-					rplQ		NCTC11427_01698	387		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1742049	1742435	-	VEF79716.1			LSU ribosomal protein L17p	rplQ		NCTC11427_01698	387	128	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1742447	1743382	-					rpoA		NCTC11427_01699	936		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1742447	1743382	-	VEF79717.1			DNA-directed RNA polymerase subunit alpha	rpoA		NCTC11427_01699	936	311	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1743425	1743808	-					rpsK		NCTC11427_01700	384		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1743425	1743808	-	VEF79718.1			SSU ribosomal protein S11p (S14e)	rpsK		NCTC11427_01700	384	127	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1743826	1744191	-					rpsM		NCTC11427_01701	366		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1743826	1744191	-	VEF79719.1			SSU ribosomal protein S13p (S18e)	rpsM		NCTC11427_01701	366	121	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1744209	1744325	-					rpmJ		NCTC11427_01702	117		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1744209	1744325	-	VEF79720.1			LSU ribosomal protein L36p	rpmJ		NCTC11427_01702	117	38	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1744350	1744568	-					infA		NCTC11427_01703	219		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1744350	1744568	-	VEF79721.1			translation initiation factor IF-1	infA		NCTC11427_01703	219	72	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1744685	1745323	-					adk		NCTC11427_01704	639		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1744685	1745323	-	VEF79722.1			adenylate kinase	adk		NCTC11427_01704	639	212	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1745469	1746779	-					secY_2		NCTC11427_01705	1311		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1745469	1746779	-	VEF79723.1			preprotein translocase, SecY subunit	secY_2		NCTC11427_01705	1311	436	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1746792	1747232	-					rplO		NCTC11427_01706	441		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1746792	1747232	-	VEF79724.1			50S ribosomal protein L15	rplO		NCTC11427_01706	441	146	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1747377	1747559	-					rpmD		NCTC11427_01707	183		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1747377	1747559	-	VEF79725.1			50S ribosomal protein L30	rpmD		NCTC11427_01707	183	60	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1747573	1748067	-					rpsE		NCTC11427_01708	495		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1747573	1748067	-	VEF79726.1			SSU ribosomal protein S5p (S2e)	rpsE		NCTC11427_01708	495	164	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1748085	1748441	-					rplR		NCTC11427_01709	357		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1748085	1748441	-	VEF79727.1			50S ribosomal protein L18	rplR		NCTC11427_01709	357	118	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1748525	1749061	-					rplF		NCTC11427_01710	537		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1748525	1749061	-	VEF79728.1			50S ribosomal protein L6	rplF		NCTC11427_01710	537	178	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1749254	1749652	-					rpsH		NCTC11427_01711	399		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1749254	1749652	-	VEF79729.1			30S ribosomal protein S8	rpsH		NCTC11427_01711	399	132	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1749937	1750122	-					rpsZ		NCTC11427_01712	186		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1749937	1750122	-	VEF79730.1			SSU ribosomal protein S14p (S29e) @ SSU ribosomal protein S14p (S29e), zinc-dependent	rpsZ		NCTC11427_01712	186	61	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1750140	1750682	-					rplE		NCTC11427_01713	543		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1750140	1750682	-	VEF79731.1			LSU ribosomal protein L5p (L11e)	rplE		NCTC11427_01713	543	180	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1750706	1751011	-					rplX		NCTC11427_01714	306		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1750706	1751011	-	VEF79732.1			50S ribosomal protein L24	rplX		NCTC11427_01714	306	101	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1751090	1751458	-					rplN		NCTC11427_01715	369		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1751090	1751458	-	VEF79733.1			LSU ribosomal protein L14p (L23e)	rplN		NCTC11427_01715	369	122	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1751484	1751744	-					rpsQ		NCTC11427_01716	261		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1751484	1751744	-	VEF79734.1			SSU ribosomal protein S17p (S11e)	rpsQ		NCTC11427_01716	261	86	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1751769	1751975	-					rpmC		NCTC11427_01717	207		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1751769	1751975	-	VEF79735.1			50S ribosomal protein L29	rpmC		NCTC11427_01717	207	68	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1751985	1752398	-					rplP		NCTC11427_01718	414		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1751985	1752398	-	VEF79736.1			LSU ribosomal protein L16p (L10e)	rplP		NCTC11427_01718	414	137	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1752402	1753055	-					rpsC		NCTC11427_01719	654		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1752402	1753055	-	VEF79737.1			SSU ribosomal protein S3p (S3e)	rpsC		NCTC11427_01719	654	217	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1753068	1753412	-					rplV		NCTC11427_01720	345		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1753068	1753412	-	VEF79738.1			50S ribosomal protein L22	rplV		NCTC11427_01720	345	114	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1753424	1753705	-					rpsS		NCTC11427_01721	282		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1753424	1753705	-	VEF79739.1			30S ribosomal protein S19	rpsS		NCTC11427_01721	282	93	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1753809	1754642	-					rplB		NCTC11427_01722	834		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1753809	1754642	-	VEF79740.1			50S ribosomal protein L2	rplB		NCTC11427_01722	834	277	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1754660	1754956	-					rplW		NCTC11427_01723	297		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1754660	1754956	-	VEF79741.1			50S ribosomal protein L23	rplW		NCTC11427_01723	297	98	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1754956	1755579	-					rplD		NCTC11427_01724	624		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1754956	1755579	-	VEF79742.1			50S ribosomal protein L4	rplD		NCTC11427_01724	624	207	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1755604	1756230	-					rplC		NCTC11427_01725	627		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1755604	1756230	-	VEF79743.1			LSU ribosomal protein L3p (L3e)	rplC		NCTC11427_01725	627	208	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1756313	1756621	-					rpsJ		NCTC11427_01726	309		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1756313	1756621	-	VEF79744.1			ribosomal protein S10	rpsJ		NCTC11427_01726	309	102	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1756877	1757290	-							NCTC11427_01727	414		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1756877	1757290	-	VEF79745.1			Uncharacterised protein			NCTC11427_01727	414	137	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1757858	1758484	-							NCTC11427_01728	627		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1757858	1758484	-	VEF79746.1			phosphoribulokinase/uridine kinase family protein			NCTC11427_01728	627	208	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1758481	1759077	-					nrdG		NCTC11427_01729	597		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1758481	1759077	-	VEF79747.1			anaerobic ribonucleoside-triphosphate reductase activating protein	nrdG		NCTC11427_01729	597	198	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1759082	1759588	-							NCTC11427_01730	507		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1759082	1759588	-	VEF79748.1			acetyl transferase			NCTC11427_01730	507	168	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1759598	1760098	-							NCTC11427_01731	501		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1759598	1760098	-	VEF79749.1			acetyltransferase, GNAT family protein			NCTC11427_01731	501	166	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1760142	1760282	-							NCTC11427_01732	141		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1760142	1760282	-	VEF79750.1			Uncharacterised protein			NCTC11427_01732	141	46	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1760294	1762501	-					nrdD_2		NCTC11427_01733	2208		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1760294	1762501	-	VEF79751.1			anaerobic ribonucleotide reductase	nrdD_2		NCTC11427_01733	2208	735	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1762631	1764148	-					ccs4		NCTC11427_01734	1518		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1762631	1764148	-	VEF79752.1			competence-induced protein Ccs4	ccs4		NCTC11427_01734	1518	505	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1764184	1764327	-							NCTC11427_01735	144		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1764184	1764327	-	VEF79753.1			Uncharacterised protein			NCTC11427_01735	144	47	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1764403	1765935	-					cls		NCTC11427_01736	1533		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1764403	1765935	-	VEF79754.1			phosphatidylserine/phosphatidylglycerophosphate/ cardiolipinsynthase	cls		NCTC11427_01736	1533	510	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1766392	1766847	-							NCTC11427_01737	456		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1766392	1766847	-	VEF79755.1			lipoprotein			NCTC11427_01737	456	151	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1766938	1768188	-					fgs		NCTC11427_01738	1251		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1766938	1768188	-	VEF79756.1			dihydrofolate synthetase	fgs		NCTC11427_01738	1251	416	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	1768495	1768800	-							NCTC11427_01739	306		
